OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
4229,741567,OLD YORK  RD,61300,B,2,Conventional,97.2463815844043
4230,741573,W  OLNEY  AVE,61360,B,2,Conventional,205.018973777711
4231,741575,W  SOMERVILLE  AVE,73340,B,4,Conventional,99.8442836848046
4232,741608,CASTOR  AVE,21880,B,2,Conventional,112.8801982354
4233,741613,LORETTO  AVE,51660,B,4,Conventional,104.595933951857
4234,741631,LORETTO  AVE,51660,B,4,Conventional,80.8468640855363
4235,741633,LORETTO  AVE,51660,B,4,Conventional,76.1525231184589
4236,741636,LORETTO  AVE,51660,B,4,Conventional,242.330934516678
4237,741641,LORETTO  AVE,51660,B,4,Conventional,74.7102687797479
4238,741645,SUMMERDALE  AVE,75420,B,3,Conventional,71.7815891671282
4239,741647,LORETTO  AVE,51660,B,4,Conventional,74.8720886545046
4240,741650,LORETTO  AVE,51660,B,4,Conventional,81.4362908020954
4241,741652,LORETTO  AVE,51660,B,4,Conventional,76.7198867017676
4242,741712,TABOR  AVE,76025,B,3,Conventional,462.759267737959
4243,741716,TABOR  AVE,76025,B,3,Conventional,94.0728660341784
4244,741720,TABOR  AVE,76025,B,3,Conventional,68.2443718308772
4245,741724,TABOR  AVE,76025,B,3,Conventional,79.1637525075868
4246,741728,TABOR  AVE,76025,B,3,Conventional,39.2341794860988
4247,741729,TABOR  AVE,76025,B,3,Conventional,36.3624438364664
4248,741801,RISING SUN  AVE,68600,B,2,Conventional,130.110290239557
4249,741803,C  ST,20720,B,4,Paint Buffered,109.157797043313
4250,741805,RISING SUN  AVE,68600,B,2,Conventional,96.0717066726129
4251,741807,C  ST,20720,B,4,Paint Buffered,75.6628846175977
4252,741809,RISING SUN  AVE,68600,B,2,Conventional,120.631081168116
4253,741811,C  ST,20720,B,4,Paint Buffered,90.1344506465877
4254,741813,E  ASHDALE  ST,13520,B,5,Paint Buffered,259.069136002469
4255,741815,C  ST,20720,B,4,Paint Buffered,250.640980173331
4256,741819,E  ASHDALE  ST,13520,B,5,Paint Buffered,92.7513468418898
4257,741822,E  ASHDALE  ST,13520,B,5,Paint Buffered,95.5146701330101
4258,741837,E  ASHDALE  ST,13520,B,5,Paint Buffered,41.5310834016404
4259,741843,E  OLNEY  AVE,61340,B,2,Sharrow,79.352791161324
4260,741847,E  OLNEY  AVE,61340,B,2,Sharrow,78.5437172638305
4261,741851,E  OLNEY  AVE,61340,B,2,Sharrow,76.9430711130836
4262,741857,RISING SUN  AVE,68600,B,2,Conventional,177.481722180421
4263,741869,RISING SUN  AVE,68600,B,2,Conventional,89.6606186451458
4264,741893,N  11TH  ST,88010,B,4,Sharrow,112.574714099264
4265,741908,MASCHER  ST,54200,B,5,Sharrow,102.701887475906
4266,741938,66TH  AVE,89180,B,3,Conventional,100.487559176033
4267,741940,66TH  AVE,89180,B,3,Conventional,108.384931398048
4268,741952,W  OLNEY  AVE,61360,B,2,Sharrow,175.165371369654
4269,741956,W  OLNEY  AVE,61360,B,2,Sharrow,89.1673884988639
4270,741960,W  OLNEY  AVE,61360,B,2,Sharrow,90.0014346864734
4271,741964,W  OLNEY  AVE,61360,B,2,Sharrow,90.8662384535835
4272,741967,W  OLNEY  AVE,61360,B,2,Sharrow,89.0434013267021
4273,741970,W  OLNEY  AVE,61360,B,2,Sharrow,89.5033013678132
4274,741972,W  OLNEY  AVE,61360,B,2,Sharrow,89.1794359383275
4275,742016,W  GODFREY  AVE,37500,B,2,Paint Buffered,88.9027109573331
4276,742019,W  GODFREY  AVE,37500,B,2,Paint Buffered,107.814110676768
4277,742033,SUMMERDALE  AVE,75420,B,3,Conventional,40.0219741370891
4278,742040,SUMMERDALE  AVE,75420,B,3,Conventional,78.1426402745417
4279,742041,SUMMERDALE  AVE,75420,B,3,Conventional,68.2303178895369
4280,742043,SUMMERDALE  AVE,75420,B,3,Conventional,76.7673852217567
4281,742044,OXFORD  AVE,62080,B,2,Conventional,129.628941021976
4282,742045,LORETTO  AVE,51660,B,4,Conventional,71.3158583326658
4283,742050,SUMMERDALE  AVE,75420,B,3,Conventional,79.9682589066927
4284,742051,SUMMERDALE  AVE,75420,B,3,Conventional,71.4807714921015
4285,742071,E  TABOR  RD,76520,B,3,Conventional,125.346682839716
4286,742077,TABOR  AVE,76025,B,3,Conventional,177.474169788355
4287,742083,RISING SUN  AVE,68600,B,3,Conventional,87.9957056302603
4288,742086,RISING SUN  AVE,68600,B,3,Conventional,112.085730356911
4289,742088,VAN KIRK  ST,79720,B,4,Conventional,155.091145091505
4290,742099,E  OLNEY  AVE,61340,B,2,Sharrow,64.9520641981132
4291,742122,MASCHER  ST,54200,B,5,Sharrow,110.945628014776
4292,742126,SEVEN OAKS  DR,71900,B,5,Sharrow,107.616771058438
4293,742373,SUMMERDALE  AVE,75420,B,3,Conventional,72.6314965991319
4294,742412,SUMMERDALE  AVE,75420,B,3,Conventional,72.0278484217588
4295,742437,E  ASHDALE  ST,13520,B,5,Paint Buffered,102.67826683579
4296,742438,E  ASHDALE  ST,13520,B,5,Paint Buffered,95.8789168925406
4297,742439,E  ASHDALE  ST,13520,B,5,Paint Buffered,97.8676662416294
4298,742470,SUMMERDALE  AVE,75420,B,3,Conventional,75.5287723553108
4299,742484,SUMMERDALE  AVE,75420,B,3,Conventional,79.2393191665282
4300,742627,LORETTO  AVE,51660,B,4,Conventional,80.9522754861088
4301,742633,SUMMERDALE  AVE,75420,B,3,Conventional,76.7136421345321
4302,742744,OXFORD  AVE,62080,B,2,Conventional,112.603876374301
4303,742750,OLD YORK  RD,61300,TF,2,Conventional,50.8464388091384
4304,742751,OLD YORK  RD,61300,TF,2,Conventional,100.204667719964
4305,742752,OLD YORK  RD,61300,TF,2,Conventional,97.3306653178552
4306,742757,E  CHAMPLOST  AVE,22260,B,4,Conventional,11.7821613022487
4307,742760,SUMMERDALE  AVE,75420,B,3,Conventional,9.42531973921999
4308,742801,E  TABOR  RD,76520,B,3,Conventional,60.5357416237128
4309,742816,OLD YORK  RD,61300,B,4,Conventional,253.844541909404
4310,742817,OLD YORK  RD,61300,B,4,Conventional,195.192535527687
4311,742822,RISING SUN  AVE,68600,B,2,Conventional,309.586694134414
4312,742828,RISING SUN  AVE,68600,B,3,Conventional,135.843275413589
4313,742829,RISING SUN  AVE,68600,B,3,Conventional,346.867326110242
4314,742833,OLD YORK  RD,61300,B,2,Conventional,88.4997549162068
4315,742843,OLD YORK  RD,61300,B,2,Conventional,70.2757561247111
4316,742844,OLD YORK  RD,61300,B,2,Conventional,40.9981963084184
4317,742891,RISING SUN  AVE,68600,B,2,Conventional,256.304949613749
4318,742892,RISING SUN  AVE,68600,B,2,Conventional,139.296198281313
4319,742897,E  TABOR  RD,76520,B,3,Conventional,88.5717255300732
4320,742898,E  TABOR  RD,76520,B,3,Conventional,271.416785920912
4321,760009,FRANKFORD  AVE,34960,B,2,Conventional,180.307403640184
4322,760014,LARGE  ST,49200,B,4,Sharrow,111.048259096913
4323,760017,LORETTO  AVE,51660,B,4,Conventional,221.672248886648
4324,760033,E  CHELTENHAM  AVE,22600,B,4,Conventional,150.467715287244
4325,760035,OXFORD  AVE,62080,B,3,Conventional,109.873400090161
4326,760133,TORRESDALE  AVE,77600,B,2,Conventional,148.379766528667
4327,760134,TORRESDALE  AVE,77600,B,2,Conventional,72.1060846017361
4328,760135,TORRESDALE  AVE,77600,B,2,Conventional,79.2528304288994
4329,760136,TORRESDALE  AVE,77600,B,2,Conventional,78.2995220344078
4330,760137,TORRESDALE  AVE,77600,B,2,Conventional,71.7379813741843
4331,760138,TORRESDALE  AVE,77600,B,2,Conventional,82.5469723721143
4332,760139,TORRESDALE  AVE,77600,B,2,Conventional,82.3393212644014
4333,760140,TORRESDALE  AVE,77600,B,2,Conventional,72.362820994893
4334,760141,TORRESDALE  AVE,77600,B,2,Conventional,82.1068057727315
4335,760142,TORRESDALE  AVE,77600,B,2,Conventional,73.4335273195167
4336,760143,TORRESDALE  AVE,77600,B,2,Conventional,63.4752967728849
4337,760144,TORRESDALE  AVE,77600,B,2,Conventional,73.2211387425039
4338,760145,TORRESDALE  AVE,77600,B,2,Conventional,79.3071103433379
4339,760146,TORRESDALE  AVE,77600,B,2,Conventional,72.3575774414421
4340,760147,TORRESDALE  AVE,77600,B,2,Conventional,210.545110303485
4341,760148,TORRESDALE  AVE,77600,B,2,Conventional,201.296162148654
4342,760149,TORRESDALE  AVE,77600,B,2,Conventional,147.279092428176
4343,760150,TORRESDALE  AVE,77600,B,2,Conventional,153.244540700965
4344,760151,TORRESDALE  AVE,77600,B,2,Conventional,285.552823349631
4345,760152,TORRESDALE  AVE,77600,B,2,Conventional,151.409955356728
4346,760153,TORRESDALE  AVE,77600,B,2,Conventional,146.443540671688
4347,760154,TORRESDALE  AVE,77600,B,2,Conventional,197.766083647256
4348,760155,TORRESDALE  AVE,77600,B,2,Conventional,245.00397386109
4349,760156,TORRESDALE  AVE,77600,B,2,Conventional,245.609412053991
4350,760157,TORRESDALE  AVE,77600,B,2,Conventional,220.85906254623
4351,760158,TORRESDALE  AVE,77600,B,2,Conventional,235.607981221266
4352,760159,TORRESDALE  AVE,77600,B,2,Conventional,263.158052536938
4353,760160,TORRESDALE  AVE,77600,B,2,Conventional,262.969504582467
4354,760161,TORRESDALE  AVE,77600,B,2,Conventional,262.442333295076
4355,760162,TORRESDALE  AVE,77600,B,2,Conventional,110.676193944674
4356,760163,TORRESDALE  AVE,77600,B,2,Conventional,112.476676126376
4357,760502,FRANKFORD  AVE,34960,B,2,Conventional,33.5334053636052
4358,760503,FRANKFORD  AVE,34960,B,2,Conventional,291.848572754112
4359,760505,FRANKFORD  AVE,34960,B,2,Conventional,314.299208504265
4360,760581,OXFORD  AVE,62080,B,3,Conventional,131.49970217765
4361,760582,OXFORD  AVE,62080,B,3,Conventional,182.038069712383
4362,760583,OXFORD  AVE,62080,B,3,Conventional,107.96101805515
4363,760617,LARGE  ST,49200,B,4,Sharrow,36.777847546305
4364,760710,DEVEREAUX  AVE,28320,B,4,Conventional,212.500312426483
4365,760732,DEVEREAUX  AVE,28320,B,4,Conventional,240.196401227104
4366,760733,DEVEREAUX  AVE,28320,B,4,Conventional,223.882194215892
4367,760734,DEVEREAUX  AVE,28320,B,4,Conventional,30.4195792375527
4368,760735,DEVEREAUX  AVE,28320,B,4,Conventional,224.431964114349
4369,760747,LORETTO  AVE,51660,B,4,Conventional,115.748380019919
4370,760748,LORETTO  AVE,51660,B,4,Conventional,36.7358032636878
4371,760749,LORETTO  AVE,51660,B,4,Conventional,32.304704935234
4372,760750,LORETTO  AVE,51660,B,4,Conventional,38.094742839986
4373,760751,LORETTO  AVE,51660,B,4,Conventional,223.318630078857
4374,760752,LORETTO  AVE,51660,B,4,Conventional,223.571969627315
4375,760847,RYAN  AVE,70060,TF,3,Paint Buffered,236.811479531396
4376,760970,PRINCETON  AVE,65740,B,4,Conventional,131.416238903269
4377,760972,PRINCETON  AVE,65740,B,4,Conventional,116.067935699055
4378,760974,PRINCETON  AVE,65740,B,4,Conventional,90.1298596053051
4379,760976,PRINCETON  AVE,65740,B,4,Conventional,89.5920753435034
4380,760978,PRINCETON  AVE,65740,B,4,Conventional,89.7124598514898
4381,760980,PRINCETON  AVE,65740,B,4,Conventional,90.5227760992377
4382,760982,PRINCETON  AVE,65740,B,4,Conventional,89.6614102208797
4383,760984,PRINCETON  AVE,65740,B,4,Conventional,89.213654965028
4384,760986,PRINCETON  AVE,65740,B,4,Conventional,89.8308433604211
4385,760988,PRINCETON  AVE,65740,B,4,Conventional,90.6194157950001
4386,760990,PRINCETON  AVE,65740,B,4,Conventional,89.7917046947246
4387,760992,PRINCETON  AVE,65740,B,4,Conventional,96.0626597890677
4388,760997,PRINCETON  AVE,65740,B,3,Conventional,89.8480562268492
4389,760998,PRINCETON  AVE,65740,B,3,Conventional,84.3863570535996
4390,760999,PRINCETON  AVE,65740,B,3,Conventional,89.2788836780832
4391,761000,PRINCETON  AVE,65740,B,3,Conventional,89.9654466886486
4392,761001,PRINCETON  AVE,65740,B,3,Conventional,90.1776298616482
4393,761016,PRINCETON  AVE,65740,B,3,Conventional,49.7378409626899
4394,761018,PRINCETON  AVE,65740,B,3,Conventional,101.898474468837
4395,761031,TYSON  AVE,78240,B,3,Conventional,90.9215980416048
4396,761032,TYSON  AVE,78240,B,3,Conventional,89.6518746658237
4397,761034,TYSON  AVE,78240,B,3,Conventional,90.1380030636573
4398,761036,TYSON  AVE,78240,B,3,Conventional,95.0452922796426
4399,761038,TYSON  AVE,78240,B,3,Paint Buffered,191.722920831398
4400,761039,TYSON  AVE,78240,B,3,Conventional,131.144544054478
4401,761040,TYSON  AVE,78240,B,3,Conventional,116.112248131123
4402,761042,TYSON  AVE,78240,B,3,Conventional,89.8112870586791
4403,761043,TYSON  AVE,78240,B,3,Conventional,90.3725640121263
4404,761044,TYSON  AVE,78240,B,3,Conventional,89.4855014744813
4405,761047,TYSON  AVE,78240,B,3,Conventional,90.0527151096653
4406,761049,TYSON  AVE,78240,B,3,Conventional,90.4964336083527
4407,761050,TYSON  AVE,78240,B,3,Conventional,88.3728832745183
4408,761260,E  CHELTENHAM  AVE,22600,B,4,Sharrow,260.604790567733
4409,761328,OXFORD  AVE,62080,B,3,Conventional,130.828929331394
4410,761329,OXFORD  AVE,62080,B,3,Conventional,120.586064031894
4411,761334,OXFORD  AVE,62080,B,3,Conventional,61.7207308984974
4412,761345,E  CHELTENHAM  AVE,22600,B,4,Conventional,100.033079313073
4413,761346,E  CHELTENHAM  AVE,22600,B,4,Conventional,245.386942943859
4414,761347,E  CHELTENHAM  AVE,22600,B,4,Conventional,80.1954762015625
4415,761348,E  CHELTENHAM  AVE,22600,B,4,Conventional,41.5876684975916
4416,761349,E  CHELTENHAM  AVE,22600,B,4,Conventional,40.4863109034381
4417,761350,E  CHELTENHAM  AVE,22600,B,4,Conventional,84.3289162368727
4418,761351,E  CHELTENHAM  AVE,22600,B,4,Conventional,84.1188723744157
4419,761352,E  CHELTENHAM  AVE,22600,B,4,Conventional,83.9988948722806
4420,761353,E  CHELTENHAM  AVE,22600,B,4,Conventional,142.223113434253
4421,761400,RYAN  AVE,70060,B,3,Separated Bike Lane,92.9989993066324
4422,761401,RYAN  AVE,70060,B,3,Paint Buffered,153.725741065266
4423,761402,RYAN  AVE,70060,B,3,Paint Buffered,199.818526971392
4424,761419,BROUS  AVE,19380,B,4,Conventional,126.312149147307
4425,761420,BROUS  AVE,19380,B,4,Conventional,310.296063616995
4426,761421,BROUS  AVE,19380,B,4,Conventional,226.765021752265
4427,761489,TYSON  AVE,78240,B,3,Paint Buffered,225.073802249884
4428,761492,TYSON  AVE,78240,B,3,Paint Buffered,224.130529928627
4429,761495,TYSON  AVE,78240,B,3,Paint Buffered,223.425206436514
4430,761499,TYSON  AVE,78240,B,3,Paint Buffered,223.859294071134
4431,761530,TYSON  AVE,78240,B,3,Paint Buffered,222.282182154057
4432,761531,BROUS  AVE,19380,B,4,Conventional,110.686174346675
4433,761532,BROUS  AVE,19380,B,4,Conventional,75.9271754111532
4434,761533,BROUS  AVE,19380,B,4,Conventional,68.8397129713061
4435,761534,BROUS  AVE,19380,B,4,Conventional,74.9232602142544
4436,761535,BROUS  AVE,19380,B,4,Conventional,230.78237607148
4437,761536,BROUS  AVE,19380,B,4,Conventional,74.1570633048397
4438,761537,BROUS  AVE,19380,B,4,Conventional,67.9779382120641
4439,761696,OXFORD  AVE,62080,B,3,Conventional,211.328341951399
4440,761700,OXFORD  AVE,62080,B,3,Conventional,135.420954523097
4441,761706,OXFORD  AVE,62080,B,3,Conventional,110.042558626805
4442,761707,OXFORD  AVE,62080,B,3,Conventional,147.545773384367
4443,761776,OXFORD  AVE,62080,B,2,Conventional,181.828213072646
4444,761777,OXFORD  AVE,62080,B,3,Conventional,135.885190739049
4445,761867,TYSON  AVE,78240,B,3,Conventional,283.725907917754
4446,761868,TYSON  AVE,78240,B,3,Conventional,176.78360451999
4447,761869,TYSON  AVE,78240,B,3,Paint Buffered,20.2557660393951
4448,761870,TYSON  AVE,78240,B,3,Paint Buffered,45.3421902345617
4449,761871,TYSON  AVE,78240,B,3,Paint Buffered,18.6648367871985
4450,761917,PRINCETON  AVE,65740,B,5,Two Way Separated Bike Lane,307.658422909891
4451,762136,BROUS  AVE,19380,B,4,Conventional,81.6801635130168
4452,762158,DEVEREAUX  AVE,28320,B,4,Conventional,97.4506437324073
4453,762165,DEVEREAUX  AVE,28320,B,4,Conventional,95.4432077351938
4454,762172,DEVEREAUX  AVE,28320,B,4,Conventional,67.5848739297609
4455,762179,DEVEREAUX  AVE,28320,B,4,Conventional,80.2681679345898
4456,762186,DEVEREAUX  AVE,28320,B,4,Conventional,79.931004732709
4457,762235,E  CHELTENHAM  AVE,22600,B,4,Sharrow,83.319728395434
4458,762272,E  CHELTENHAM  AVE,22600,B,4,Conventional,115.590191927018
4459,762342,LORETTO  AVE,51660,B,4,Conventional,109.316142767864
4460,762350,LORETTO  AVE,51660,B,4,Conventional,74.6710990567985
4461,762353,LORETTO  AVE,51660,B,4,Conventional,35.8652765957154
4462,762357,LORETTO  AVE,51660,B,4,Conventional,77.6450082407998
4463,762367,LORETTO  AVE,51660,B,4,Conventional,71.0143722299771
4464,762370,LORETTO  AVE,51660,B,4,Conventional,73.2493617631207
4465,762376,LORETTO  AVE,51660,B,4,Conventional,78.5733842729471
4466,762383,LORETTO  AVE,51660,B,4,Conventional,67.1216324872866
4467,762389,LORETTO  AVE,51660,B,4,Conventional,74.0951022759751
4468,762393,LORETTO  AVE,51660,B,4,Conventional,85.542326605235
4469,762396,LORETTO  AVE,51660,B,4,Conventional,71.2916521530332
4470,762401,LORETTO  AVE,51660,B,4,Conventional,76.1652500939877
4471,762402,LORETTO  AVE,51660,B,4,Conventional,66.0421801297641
4472,762403,LORETTO  AVE,51660,B,4,Conventional,83.9538054767239
4473,762460,LORETTO  AVE,51660,B,4,Conventional,77.7092471106643
4474,762481,LORETTO  AVE,51660,B,4,Conventional,112.584372444409
4475,762483,LORETTO  AVE,51660,B,4,Conventional,111.593825275894
4476,762744,TYSON  AVE,78240,B,3,Conventional,108.536325718853
4477,762787,TYSON  AVE,78240,B,3,Conventional,218.234353802926
4478,762809,TYSON  AVE,78240,B,3,Conventional,83.653440436202
4479,762815,TYSON  AVE,78240,B,3,Conventional,77.382990508422
4480,762821,TYSON  AVE,78240,B,3,Conventional,85.7996645862581
4481,762829,TYSON  AVE,78240,B,3,Conventional,82.93246380331
4482,762849,TYSON  AVE,78240,B,3,Conventional,85.819144212678
4483,762851,TYSON  AVE,78240,B,3,Conventional,76.9526433334537
4484,763173,TYSON  AVE,78240,B,3,Paint Buffered,299.638115979897
4485,763175,BROUS  AVE,19380,B,4,Conventional,109.923590780024
4486,763178,BROUS  AVE,19380,B,4,Conventional,105.381685910293
4487,763181,BROUS  AVE,19380,B,4,Conventional,112.707911150499
4488,763184,BROUS  AVE,19380,B,4,Conventional,111.280782796417
4489,763188,BROUS  AVE,19380,B,4,Conventional,110.323577475732
4490,763192,BROUS  AVE,19380,B,4,Conventional,113.212855911286
4491,763202,BROUS  AVE,19380,B,4,Conventional,112.128254589817
4492,763205,BROUS  AVE,19380,B,4,Conventional,111.298308349456
4493,763208,BROUS  AVE,19380,B,4,Conventional,113.068871462438
4494,763221,BROUS  AVE,19380,B,4,Conventional,121.354573179172
4495,763225,BROUS  AVE,19380,B,4,Conventional,108.26984807618
4496,763366,FRANKFORD  AVE,34960,B,2,Conventional,627.279830460156
4497,763368,TORRESDALE  AVE,77600,B,2,Conventional,317.609536122727
4498,763369,TORRESDALE  AVE,77600,B,2,Two Way Separated Bike Lane,307.311780328027
4499,763370,TORRESDALE  AVE,77600,B,2,Conventional,115.026899936454
4500,763402,PRINCETON  AVE,65740,B,3,Conventional,135.29400660476
4501,780010,ENFIELD  AVE,31800,B,5,Conventional,173.866168068431
4502,780016,TORRESDALE  AVE,77600,B,2,Conventional,108.624735180704
4503,780017,TORRESDALE  AVE,77600,B,2,Conventional,80.9596226673331
4504,780018,TORRESDALE  AVE,77600,B,2,Conventional,77.8034646491826
4505,780019,TORRESDALE  AVE,77600,B,2,Conventional,88.4705002727183
4506,800009,GERMANTOWN  AVE,36660,B,2,Conventional,352.043126735339
4507,800035,RIDGE  AVE,68280,B,2,Conventional,266.212230859563
4508,800049,E  BELLS MILL  RD,16700,FT,4,Paint Buffered,863.742161630476
4509,800199,RIDGE  AVE,68280,B,2,Conventional,42.2648894897877
4510,800209,RIDGE  AVE,68280,B,2,Conventional,87.687731839446
4511,800228,RIDGE  AVE,68280,B,2,Conventional,216.75068215562
4512,800244,RIDGE  AVE,68280,B,2,Conventional,153.327648445423
4513,800293,E  BELLS MILL  RD,16700,FT,4,Paint Buffered,179.680799400855
4514,800387,RIDGE  AVE,68280,B,2,Conventional,113.356543593507
4515,800388,RIDGE  AVE,68280,B,2,Conventional,91.2241122805278
4516,800396,GERMANTOWN  AVE,36660,B,2,Conventional,233.183738536142
4517,800451,GERMANTOWN  AVE,36660,B,2,Conventional,316.341843854572
4518,800452,GERMANTOWN  AVE,36660,B,2,Conventional,130.250972279409
4519,820029,OGONTZ  AVE,61180,B,2,Conventional,236.456383108682
4520,820068,OGONTZ  AVE,61180,B,2,Conventional,142.199586295611
4521,820093,WILLIAMS  AVE,83340,B,4,Conventional,309.436575440483
4522,820108,WILLIAMS  AVE,83340,B,4,Conventional,191.90462586864
4523,820136,WILLIAMS  AVE,83340,B,4,Conventional,217.738880815817
4524,820147,E  UPSAL  ST,79000,B,2,Conventional,123.79554137095
4525,820150,WILLIAMS  AVE,83340,B,4,Conventional,161.010199607266
4526,820161,E  UPSAL  ST,79000,B,2,Conventional,25.2871937478942
4527,820167,E  UPSAL  ST,79000,B,2,Conventional,58.221185959371
4528,820207,E  UPSAL  ST,79000,B,2,Conventional,365.187548023275
4529,820219,E  UPSAL  ST,79000,B,2,Conventional,170.19723771842
4530,820233,E  UPSAL  ST,79000,B,2,Conventional,140.921966337029
4531,820254,E  UPSAL  ST,79000,B,2,Conventional,173.337344121005
4532,820290,E  UPSAL  ST,79000,B,2,Conventional,236.577978977229
4533,820331,E  UPSAL  ST,79000,B,2,Conventional,259.063697615791
4534,820356,E  UPSAL  ST,79000,B,2,Conventional,135.29339025752
4535,820506,MANSFIELD  AVE,53220,B,4,Conventional,118.904007527236
4536,820507,MANSFIELD  AVE,53220,B,4,Conventional,115.029119628484
